Time,THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
18:00:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,2.026042E+02,3.150043E-01,1.417895E-02 
18:15:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,1.420022E+02,3.150043E-01,9.937810E-03 
18:30:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,8.190593E+01,3.150043E-01,5.732063E-03 
18:45:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,3.157064E+01,3.150043E-01,2.209426E-03 
19:00:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
19:15:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
19:30:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
19:45:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
20:00:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
20:15:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
20:30:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
20:45:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
21:00:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
21:15:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
21:30:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
21:45:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
22:00:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
22:15:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
22:30:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
22:45:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
23:00:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
23:15:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
23:30:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
23:45:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
24:00:00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00 
Peak,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,5.139417E+03,0.000000E+00,3.150043E-01,0.000000E+00,5.122630E+03,0.000000E+00,3.139754E-01,0.000000E+00,2.264272E+04,0.000000E+00,1.387814E+00,0.000000E+00,5.139417E+03,2.238820E+02,3.150043E-01,1.567077E-02 

Peak Vol Flow (m3/s),,,2.607719E-01,0.000000E+00,,,2.616265E-01,0.000000E+00,,,2.607719E-01,0.000000E+00,,,1.152647E+00,0.000000E+00,,,2.616265E-01,1.301534E-02 
