Time,THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s] 
02:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
03:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
03:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
03:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
03:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
04:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
04:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
04:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
04:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
05:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
05:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
05:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
05:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
06:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
06:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
06:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
06:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
07:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
07:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
07:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
07:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
08:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
08:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
08:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
08:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
09:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
09:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
09:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
09:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
10:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
10:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
10:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
10:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
11:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
11:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
11:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
11:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
12:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
12:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
12:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
12:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
13:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
13:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
13:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
13:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
14:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
14:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
14:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
14:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
15:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
15:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
15:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
15:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
16:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
16:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
16:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
16:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
17:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,8.598453E+00,7.136728E-02,6.036982E-04,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
17:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,1.919455E+01,7.136728E-02,1.345270E-03,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
17:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,3.248935E+01,7.136728E-02,2.275685E-03,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
17:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,4.716540E+01,7.136728E-02,3.302764E-03,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
18:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,5.278287E+01,7.136728E-02,3.693943E-03,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
